GEOIDFQ,GEOID,SUMLEVEL,GEOTYPE,NAME,SOURCE,STATEFP,COUNTYFP,COUSUBFP,PLACEFP,TRACTCE,CLASSFP,MUNITYPE,PLACECOMBO
0600000US3915915112,3915915112,060,COUNTY-COUSUB,Claibourne,CENSUS,39,159,15112,,,T1,,
0600000US3915920170,3915920170,060,COUNTY-COUSUB,Darby,CENSUS,39,159,20170,,,T1,,
0600000US3915922484,3915922484,060,COUNTY-COUSUB,Dover,CENSUS,39,159,22484,,,T1,,
0600000US3915938108,3915938108,060,COUNTY-COUSUB,Jackson,CENSUS,39,159,38108,,,T1,,
0600000US3915939046,3915939046,060,COUNTY-COUSUB,Jerome,CENSUS,39,159,39046,,,T1,,
0600000US3915942490,3915942490,060,COUNTY-COUSUB,Leesburg,CENSUS,39,159,42490,,,T1,,
0600000US3915943358,3915943358,060,COUNTY-COUSUB,Liberty,CENSUS,39,159,43358,,,T1,,
0600000US3915950288,3915950288,060,COUNTY-COUSUB,Millcreek,CENSUS,39,159,50288,,,T1,,
0600000US3915959864,3915959864,060,COUNTY-COUSUB,Paris,CENSUS,39,159,59864,,,T1,,
0600000US3915976194,3915976194,060,COUNTY-COUSUB,Taylor,CENSUS,39,159,76194,,,T1,,
0600000US3915978582,3915978582,060,COUNTY-COUSUB,Union,CENSUS,39,159,78582,,,T1,,
0600000US3915981242,3915981242,060,COUNTY-COUSUB,Washington,CENSUS,39,159,81242,,,T5,,
0600000US3915981662,3915981662,060,COUNTY-COUSUB,Washington,CENSUS,39,159,81662,,,T1,,
0600000US3915987122,3915987122,060,COUNTY-COUSUB,York,CENSUS,39,159,87122,,,T1,,
0700000US390410577499999,390410577499999,070,COUNTY-TOWNSHIP-REMAINDER,Berkshire,CENSUS,39,041,05774,,,,,
0700000US390410578899999,390410578899999,070,COUNTY-TOWNSHIP-REMAINDER,Berlin,CENSUS,39,041,05788,,,,,
0700000US390410942899999,390410942899999,070,COUNTY-TOWNSHIP-REMAINDER,Brown,CENSUS,39,041,09428,,,,,
0700000US390411814099999,390411814099999,070,COUNTY-TOWNSHIP-REMAINDER,Concord,CENSUS,39,041,18140,,,,,
0700000US390412144899999,390412144899999,070,COUNTY-TOWNSHIP-REMAINDER,Delaware,CENSUS,39,041,21448,,,,,
0700000US390412969499999,390412969499999,070,COUNTY-TOWNSHIP-REMAINDER,Genoa,CENSUS,39,041,29694,,,,,
0700000US390413351699999,390413351699999,070,COUNTY-TOWNSHIP-REMAINDER,Harlem,CENSUS,39,041,33516,,,,,
0700000US390414036299999,390414036299999,070,COUNTY-TOWNSHIP-REMAINDER,Kingston,CENSUS,39,041,40362,,,,,
0700000US390414310699999,390414310699999,070,COUNTY-TOWNSHIP-REMAINDER,Liberty,CENSUS,39,041,43106,,,,,
0700000US390414790899999,390414790899999,070,COUNTY-TOWNSHIP-REMAINDER,Marlboro,CENSUS,39,041,47908,,,,,
0700000US390415861899999,390415861899999,070,COUNTY-TOWNSHIP-REMAINDER,Orange,CENSUS,39,041,58618,,,,,
0700000US390415926299999,390415926299999,070,COUNTY-TOWNSHIP-REMAINDER,Oxford,CENSUS,39,041,59262,,,,,
0700000US390416417899999,390416417899999,070,COUNTY-TOWNSHIP-REMAINDER,Porter,CENSUS,39,041,64178,,,,,
0700000US390416531299999,390416531299999,070,COUNTY-TOWNSHIP-REMAINDER,Radnor,CENSUS,39,041,65312,,,,,
0700000US390417084299999,390417084299999,070,COUNTY-TOWNSHIP-REMAINDER,Scioto,CENSUS,39,041,70842,,,,,
0700000US390417661799999,390417661799999,070,COUNTY-TOWNSHIP-REMAINDER,Thompson,CENSUS,39,041,76617,,,,,
0700000US390417733699999,390417733699999,070,COUNTY-TOWNSHIP-REMAINDER,Trenton,CENSUS,39,041,77336,,,,,
0700000US390417756099999,390417756099999,070,COUNTY-TOWNSHIP-REMAINDER,Troy,CENSUS,39,041,77560,,,,,
0700000US390450163799999,390450163799999,070,COUNTY-TOWNSHIP-REMAINDER,Amanda,CENSUS,39,045,01637,,,,,
0700000US390450595699999,390450595699999,070,COUNTY-TOWNSHIP-REMAINDER,Berne,CENSUS,39,045,05956,,,,,
0700000US390450695099999,390450695099999,070,COUNTY-TOWNSHIP-REMAINDER,Bloom,CENSUS,39,045,06950,,,,,
0700000US390451568699999,390451568699999,070,COUNTY-TOWNSHIP-REMAINDER,Clearcreek,CENSUS,39,045,15686,,,,,
0700000US390453206099999,390453206099999,070,COUNTY-TOWNSHIP-REMAINDER,Greenfield,CENSUS,39,045,32060,,,,,
0700000US390453581299999,390453581299999,070,COUNTY-TOWNSHIP-REMAINDER,Hocking,CENSUS,39,045,35812,,,,,
0700000US390454312099999,390454312099999,070,COUNTY-TOWNSHIP-REMAINDER,Liberty,CENSUS,39,045,43120,,,,,
0700000US390454638299999,390454638299999,070,COUNTY-TOWNSHIP-REMAINDER,Madison,CENSUS,39,045,46382,,,,,
0700000US390456324099999,390456324099999,070,COUNTY-TOWNSHIP-REMAINDER,Pleasant,CENSUS,39,045,63240,,,,,
0700000US390456668499999,390456668499999,070,COUNTY-TOWNSHIP-REMAINDER,Richland,CENSUS,39,045,66684,,,,,
0700000US390456912099999,390456912099999,070,COUNTY-TOWNSHIP-REMAINDER,Rush Creek,CENSUS,39,045,69120,,,,,
0700000US390458020699999,390458020699999,070,COUNTY-TOWNSHIP-REMAINDER,Violet,CENSUS,39,045,80206,,,,,
0700000US390458057099999,390458057099999,070,COUNTY-TOWNSHIP-REMAINDER,Walnut,CENSUS,39,045,80570,,,,,
0700000US390471815499999,390471815499999,070,COUNTY-TOWNSHIP-REMAINDER,Concord,CENSUS,39,047,18154,,,,,
0700000US390473172499999,390473172499999,070,COUNTY-TOWNSHIP-REMAINDER,Green,CENSUS,39,047,31724,,,,,
0700000US390473838899999,390473838899999,070,COUNTY-TOWNSHIP-REMAINDER,Jasper,CENSUS,39,047,38388,,,,,
0700000US390473859899999,390473859899999,070,COUNTY-TOWNSHIP-REMAINDER,Jefferson,CENSUS,39,047,38598,,,,,
0700000US390474639699999,390474639699999,070,COUNTY-TOWNSHIP-REMAINDER,Madison,CENSUS,39,047,46396,,,,,
0700000US390474768499999,390474768499999,070,COUNTY-TOWNSHIP-REMAINDER,Marion,CENSUS,39,047,47684,,,,,
0700000US390475948699999,390475948699999,070,COUNTY-TOWNSHIP-REMAINDER,Paint,CENSUS,39,047,59486,,,,,
0700000US390476182699999,390476182699999,070,COUNTY-TOWNSHIP-REMAINDER,Perry,CENSUS,39,047,61826,,,,,
0700000US390477831699999,390477831699999,070,COUNTY-TOWNSHIP-REMAINDER,Union,CENSUS,39,047,78316,,,,,
0700000US390478216699999,390478216699999,070,COUNTY-TOWNSHIP-REMAINDER,Wayne,CENSUS,39,047,82166,,,,,
0700000US390490692299999,390490692299999,070,COUNTY-TOWNSHIP-REMAINDER,Blendon,CENSUS,39,049,06922,,,,,
0700000US390490944299999,390490944299999,070,COUNTY-TOWNSHIP-REMAINDER,Brown,CENSUS,39,049,09442,,,,,
0700000US390491611299999,390491611299999,070,COUNTY-TOWNSHIP-REMAINDER,Clinton,CENSUS,39,049,16112,,,,,
0700000US390492828099999,390492828099999,070,COUNTY-TOWNSHIP-REMAINDER,Franklin,CENSUS,39,049,28280,,,,,
0700000US390493302699999,390493302699999,070,COUNTY-TOWNSHIP-REMAINDER,Hamilton,CENSUS,39,049,33026,,,,,
0700000US390493777299999,390493777299999,070,COUNTY-TOWNSHIP-REMAINDER,Jackson,CENSUS,39,049,37772,,,,,
0700000US390493861299999,390493861299999,070,COUNTY-TOWNSHIP-REMAINDER,Jefferson,CENSUS,39,049,38612,,,,,
0700000US390494641099999,390494641099999,070,COUNTY-TOWNSHIP-REMAINDER,Madison,CENSUS,39,049,46410,,,,,
0700000US390495006499999,390495006499999,070,COUNTY-TOWNSHIP-REMAINDER,Mifflin,CENSUS,39,049,50064,,,,,
0700000US390495734499999,390495734499999,070,COUNTY-TOWNSHIP-REMAINDER,Norwich,CENSUS,39,049,57344,,,,,
0700000US390496184099999,390496184099999,070,COUNTY-TOWNSHIP-REMAINDER,Perry,CENSUS,39,049,61840,,,,,
0700000US390496297499999,390496297499999,070,COUNTY-TOWNSHIP-REMAINDER,Plain,CENSUS,39,049,62974,,,,,
0700000US390496325499999,390496325499999,070,COUNTY-TOWNSHIP-REMAINDER,Pleasant,CENSUS,39,049,63254,,,,,
0700000US390496457099999,390496457099999,070,COUNTY-TOWNSHIP-REMAINDER,Prairie,CENSUS,39,049,64570,,,,,
0700000US390497178799999,390497178799999,070,COUNTY-TOWNSHIP-REMAINDER,Sharon,CENSUS,39,049,71787,,,,,
0700000US390497771499999,390497771499999,070,COUNTY-TOWNSHIP-REMAINDER,Truro,CENSUS,39,049,77714,,,,,
0700000US390498124299999,390498124299999,070,COUNTY-TOWNSHIP-REMAINDER,Washington,CENSUS,39,049,81242,,,,,
0700000US390730557899999,390730557899999,070,COUNTY-TOWNSHIP-REMAINDER,Benton,CENSUS,39,073,05578,,,,,
0700000US390732648899999,390732648899999,070,COUNTY-TOWNSHIP-REMAINDER,Falls,CENSUS,39,073,26488,,,,,
0700000US390733084299999,390733084299999,070,COUNTY-TOWNSHIP-REMAINDER,Good Hope,CENSUS,39,073,30842,,,,,
0700000US390733178099999,390733178099999,070,COUNTY-TOWNSHIP-REMAINDER,Green,CENSUS,39,073,31780,,,,,
0700000US390734205699999,390734205699999,070,COUNTY-TOWNSHIP-REMAINDER,Laurel,CENSUS,39,073,42056,,,,,
0700000US390734774099999,390734774099999,070,COUNTY-TOWNSHIP-REMAINDER,Marion,CENSUS,39,073,47740,,,,,
0700000US390736186899999,390736186899999,070,COUNTY-TOWNSHIP-REMAINDER,Perry,CENSUS,39,073,61868,,,,,
0700000US390737014299999,390737014299999,070,COUNTY-TOWNSHIP-REMAINDER,Salt Creek,CENSUS,39,073,70142,,,,,
0700000US390737440599999,390737440599999,070,COUNTY-TOWNSHIP-REMAINDER,Starr,CENSUS,39,073,74405,,,,,
0700000US390738078099999,390738078099999,070,COUNTY-TOWNSHIP-REMAINDER,Ward,CENSUS,39,073,80780,,,,,
0700000US390738135499999,390738135499999,070,COUNTY-TOWNSHIP-REMAINDER,Washington,CENSUS,39,073,81354,,,,,
0700000US390830584499999,390830584499999,070,COUNTY-TOWNSHIP-REMAINDER,Berlin,CENSUS,39,083,05844,,,,,
0700000US390830947099999,390830947099999,070,COUNTY-TOWNSHIP-REMAINDER,Brown,CENSUS,39,083,09470,,,,,
0700000US390831059099999,390831059099999,070,COUNTY-TOWNSHIP-REMAINDER,Butler,CENSUS,39,083,10590,,,,,
0700000US390831550499999,390831550499999,070,COUNTY-TOWNSHIP-REMAINDER,Clay,CENSUS,39,083,15504,,,,,
0700000US390831614099999,390831614099999,070,COUNTY-TOWNSHIP-REMAINDER,Clinton,CENSUS,39,083,16140,,,,,
0700000US390831668699999,390831668699999,070,COUNTY-TOWNSHIP-REMAINDER,College,CENSUS,39,083,16686,,,,,
0700000US390833388099999,390833388099999,070,COUNTY-TOWNSHIP-REMAINDER,Harrison,CENSUS,39,083,33880,,,,,
0700000US390833546299999,390833546299999,070,COUNTY-TOWNSHIP-REMAINDER,Hilliar,CENSUS,39,083,35462,,,,,
0700000US390833652699999,390833652699999,070,COUNTY-TOWNSHIP-REMAINDER,Howard,CENSUS,39,083,36526,,,,,
0700000US390833787099999,390833787099999,070,COUNTY-TOWNSHIP-REMAINDER,Jackson,CENSUS,39,083,37870,,,,,
0700000US390833866899999,390833866899999,070,COUNTY-TOWNSHIP-REMAINDER,Jefferson,CENSUS,39,083,38668,,,,,
0700000US390834321899999,390834321899999,070,COUNTY-TOWNSHIP-REMAINDER,Liberty,CENSUS,39,083,43218,,,,,
0700000US390834965899999,390834965899999,070,COUNTY-TOWNSHIP-REMAINDER,Middlebury,CENSUS,39,083,49658,,,,,
0700000US390835020499999,390835020499999,070,COUNTY-TOWNSHIP-REMAINDER,Milford,CENSUS,39,083,50204,,,,,
0700000US390835033099999,390835033099999,070,COUNTY-TOWNSHIP-REMAINDER,Miller,CENSUS,39,083,50330,,,,,
0700000US390835143699999,390835143699999,070,COUNTY-TOWNSHIP-REMAINDER,Monroe,CENSUS,39,083,51436,,,,,
0700000US390835210899999,390835210899999,070,COUNTY-TOWNSHIP-REMAINDER,Morgan,CENSUS,39,083,52108,,,,,
0700000US390835229099999,390835229099999,070,COUNTY-TOWNSHIP-REMAINDER,Morris,CENSUS,39,083,52290,,,,,
0700000US390836265299999,390836265299999,070,COUNTY-TOWNSHIP-REMAINDER,Pike,CENSUS,39,083,62652,,,,,
0700000US390836331099999,390836331099999,070,COUNTY-TOWNSHIP-REMAINDER,Pleasant,CENSUS,39,083,63310,,,,,
0700000US390837835899999,390837835899999,070,COUNTY-TOWNSHIP-REMAINDER,Union,CENSUS,39,083,78358,,,,,
0700000US390838219499999,390838219499999,070,COUNTY-TOWNSHIP-REMAINDER,Wayne,CENSUS,39,083,82194,,,,,
0700000US390890549499999,390890549499999,070,COUNTY-TOWNSHIP-REMAINDER,Bennington,CENSUS,39,089,05494,,,,,
0700000US390890794499999,390890794499999,070,COUNTY-TOWNSHIP-REMAINDER,Bowling Green,CENSUS,39,089,07944,,,,,
0700000US390891036699999,390891036699999,070,COUNTY-TOWNSHIP-REMAINDER,Burlington,CENSUS,39,089,10366,,,,,
0700000US390892433299999,390892433299999,070,COUNTY-TOWNSHIP-REMAINDER,Eden,CENSUS,39,089,24332,,,,,
0700000US390892569099999,390892569099999,070,COUNTY-TOWNSHIP-REMAINDER,Etna,CENSUS,39,089,25690,,,,,
0700000US390892653099999,390892653099999,070,COUNTY-TOWNSHIP-REMAINDER,Fallsbury,CENSUS,39,089,26530,,,,,
0700000US390892833699999,390892833699999,070,COUNTY-TOWNSHIP-REMAINDER,Franklin,CENSUS,39,089,28336,,,,,
0700000US390893141699999,390893141699999,070,COUNTY-TOWNSHIP-REMAINDER,Granville,CENSUS,39,089,31416,,,,,
0700000US390893329999999,390893329999999,070,COUNTY-TOWNSHIP-REMAINDER,Hanover,CENSUS,39,089,33299,,,,,
0700000US390893389499999,390893389499999,070,COUNTY-TOWNSHIP-REMAINDER,Harrison,CENSUS,39,089,33894,,,,,
0700000US390893418899999,390893418899999,070,COUNTY-TOWNSHIP-REMAINDER,Hartford,CENSUS,39,089,34188,,,,,
0700000US390893631699999,390893631699999,070,COUNTY-TOWNSHIP-REMAINDER,Hopewell,CENSUS,39,089,36316,,,,,
0700000US390893910299999,390893910299999,070,COUNTY-TOWNSHIP-REMAINDER,Jersey,CENSUS,39,089,39102,,,,,
0700000US390894323299999,390894323299999,070,COUNTY-TOWNSHIP-REMAINDER,Liberty,CENSUS,39,089,43232,,,,,
0700000US390894345699999,390894345699999,070,COUNTY-TOWNSHIP-REMAINDER,Licking,CENSUS,39,089,43456,,,,,
0700000US390894611699999,390894611699999,070,COUNTY-TOWNSHIP-REMAINDER,McKean,CENSUS,39,089,46116,,,,,
0700000US390894650899999,390894650899999,070,COUNTY-TOWNSHIP-REMAINDER,Madison,CENSUS,39,089,46508,,,,,
0700000US390894813299999,390894813299999,070,COUNTY-TOWNSHIP-REMAINDER,Mary Ann,CENSUS,39,089,48132,,,,,
0700000US390895145099999,390895145099999,070,COUNTY-TOWNSHIP-REMAINDER,Monroe,CENSUS,39,089,51450,,,,,
0700000US390895405499999,390895405499999,070,COUNTY-TOWNSHIP-REMAINDER,Newark,CENSUS,39,089,54054,,,,,
0700000US390895558099999,390895558099999,070,COUNTY-TOWNSHIP-REMAINDER,Newton,CENSUS,39,089,55580,,,,,
0700000US390896192499999,390896192499999,070,COUNTY-TOWNSHIP-REMAINDER,Perry,CENSUS,39,089,61924,,,,,
0700000US390896945699999,390896945699999,070,COUNTY-TOWNSHIP-REMAINDER,St. Albans,CENSUS,39,089,69456,,,,,
0700000US390897840099999,390897840099999,070,COUNTY-TOWNSHIP-REMAINDER,Union,CENSUS,39,089,78400,,,,,
0700000US390898141099999,390898141099999,070,COUNTY-TOWNSHIP-REMAINDER,Washington,CENSUS,39,089,81410,,,,,
0700000US390910711899999,390910711899999,070,COUNTY-TOWNSHIP-REMAINDER,Bloomfield,CENSUS,39,091,07118,,,,,
0700000US390910755299999,390910755299999,070,COUNTY-TOWNSHIP-REMAINDER,Bokescreek,CENSUS,39,091,07552,,,,,
0700000US390913390899999,390913390899999,070,COUNTY-TOWNSHIP-REMAINDER,Harrison,CENSUS,39,091,33908,,,,,
0700000US390913868299999,390913868299999,070,COUNTY-TOWNSHIP-REMAINDER,Jefferson,CENSUS,39,091,38682,,,,,
0700000US390914128699999,390914128699999,070,COUNTY-TOWNSHIP-REMAINDER,Lake,CENSUS,39,091,41286,,,,,
0700000US390914324699999,390914324699999,070,COUNTY-TOWNSHIP-REMAINDER,Liberty,CENSUS,39,091,43246,,,,,
0700000US390914568299999,390914568299999,070,COUNTY-TOWNSHIP-REMAINDER,McArthur,CENSUS,39,091,45682,,,,,
0700000US390914937899999,390914937899999,070,COUNTY-TOWNSHIP-REMAINDER,Miami,CENSUS,39,091,49378,,,,,
0700000US390915146499999,390915146499999,070,COUNTY-TOWNSHIP-REMAINDER,Monroe,CENSUS,39,091,51464,,,,,
0700000US390916193899999,390916193899999,070,COUNTY-TOWNSHIP-REMAINDER,Perry,CENSUS,39,091,61938,,,,,
0700000US390916332499999,390916332499999,070,COUNTY-TOWNSHIP-REMAINDER,Pleasant,CENSUS,39,091,63324,,,,,
0700000US390916674099999,390916674099999,070,COUNTY-TOWNSHIP-REMAINDER,Richland,CENSUS,39,091,66740,,,,,
0700000US390916913499999,390916913499999,070,COUNTY-TOWNSHIP-REMAINDER,Rushcreek,CENSUS,39,091,69134,,,,,
0700000US390917478099999,390917478099999,070,COUNTY-TOWNSHIP-REMAINDER,Stokes,CENSUS,39,091,74780,,,,,
0700000US390917841499999,390917841499999,070,COUNTY-TOWNSHIP-REMAINDER,Union,CENSUS,39,091,78414,,,,,
0700000US390918142499999,390918142499999,070,COUNTY-TOWNSHIP-REMAINDER,Washington,CENSUS,39,091,81424,,,,,
0700000US390918804299999,390918804299999,070,COUNTY-TOWNSHIP-REMAINDER,Zane,CENSUS,39,091,88042,,,,,
0700000US390971123499999,390971123499999,070,COUNTY-TOWNSHIP-REMAINDER,Canaan,CENSUS,39,097,11234,,,,,
0700000US390972014299999,390972014299999,070,COUNTY-TOWNSHIP-REMAINDER,Darby,CENSUS,39,097,20142,,,,,
0700000US390972115499999,390972115499999,070,COUNTY-TOWNSHIP-REMAINDER,Deer Creek,CENSUS,39,097,21154,,,,,
0700000US390972606899999,390972606899999,070,COUNTY-TOWNSHIP-REMAINDER,Fairfield,CENSUS,39,097,26068,,,,,
0700000US390973869699999,390973869699999,070,COUNTY-TOWNSHIP-REMAINDER,Jefferson,CENSUS,39,097,38696,,,,,
0700000US390975147899999,390975147899999,070,COUNTY-TOWNSHIP-REMAINDER,Monroe,CENSUS,39,097,51478,,,,,
0700000US390975770899999,390975770899999,070,COUNTY-TOWNSHIP-REMAINDER,Oak Run,CENSUS,39,097,57708,,,,,
0700000US390975952899999,390975952899999,070,COUNTY-TOWNSHIP-REMAINDER,Paint,CENSUS,39,097,59528,,,,,
0700000US390976266699999,390976266699999,070,COUNTY-TOWNSHIP-REMAINDER,Pike,CENSUS,39,097,62666,,,,,
0700000US390976333899999,390976333899999,070,COUNTY-TOWNSHIP-REMAINDER,Pleasant,CENSUS,39,097,63338,,,,,
0700000US390976548099999,390976548099999,070,COUNTY-TOWNSHIP-REMAINDER,Range,CENSUS,39,097,65480,,,,,
0700000US390977296099999,390977296099999,070,COUNTY-TOWNSHIP-REMAINDER,Somerford,CENSUS,39,097,72960,,,,,
0700000US390977478499999,390977478499999,070,COUNTY-TOWNSHIP-REMAINDER,Stokes,CENSUS,39,097,74784,,,,,
0700000US390977842899999,390977842899999,070,COUNTY-TOWNSHIP-REMAINDER,Union,CENSUS,39,097,78428,,,,,
0700000US391010634899999,391010634899999,070,COUNTY-TOWNSHIP-REMAINDER,Big Island,CENSUS,39,101,06348,,,,,
0700000US391010795899999,391010795899999,070,COUNTY-TOWNSHIP-REMAINDER,Bowling Green,CENSUS,39,101,07958,,,,,
0700000US391011519699999,391011519699999,070,COUNTY-TOWNSHIP-REMAINDER,Claridon,CENSUS,39,101,15196,,,,,
0700000US391013117899999,391013117899999,070,COUNTY-TOWNSHIP-REMAINDER,Grand,CENSUS,39,101,31178,,,,,
0700000US391013119299999,391013119299999,070,COUNTY-TOWNSHIP-REMAINDER,Grand Prairie,CENSUS,39,101,31192,,,,,
0700000US391013196299999,391013196299999,070,COUNTY-TOWNSHIP-REMAINDER,Green Camp,CENSUS,39,101,31962,,,,,
0700000US391014776899999,391014776899999,070,COUNTY-TOWNSHIP-REMAINDER,Marion,CENSUS,39,101,47768,,,,,
0700000US391015173099999,391015173099999,070,COUNTY-TOWNSHIP-REMAINDER,Montgomery,CENSUS,39,101,51730,,,,,
0700000US391016335299999,391016335299999,070,COUNTY-TOWNSHIP-REMAINDER,Pleasant,CENSUS,39,101,63352,,,,,
0700000US391016479499999,391016479499999,070,COUNTY-TOWNSHIP-REMAINDER,Prospect,CENSUS,39,101,64794,,,,,
0700000US391016675499999,391016675499999,070,COUNTY-TOWNSHIP-REMAINDER,Richland,CENSUS,39,101,66754,,,,,
0700000US391017024099999,391017024099999,070,COUNTY-TOWNSHIP-REMAINDER,Salt Rock,CENSUS,39,101,70240,,,,,
0700000US391017107399999,391017107399999,070,COUNTY-TOWNSHIP-REMAINDER,Scott,CENSUS,39,101,71073,,,,,
0700000US391017774299999,391017774299999,070,COUNTY-TOWNSHIP-REMAINDER,Tully,CENSUS,39,101,77742,,,,,
0700000US391018051499999,391018051499999,070,COUNTY-TOWNSHIP-REMAINDER,Waldo,CENSUS,39,101,80514,,,,,
0700000US391170550899999,391170550899999,070,COUNTY-TOWNSHIP-REMAINDER,Bennington,CENSUS,39,117,05508,,,,,
0700000US391171124899999,391171124899999,070,COUNTY-TOWNSHIP-REMAINDER,Canaan,CENSUS,39,117,11248,,,,,
0700000US391171209899999,391171209899999,070,COUNTY-TOWNSHIP-REMAINDER,Cardington,CENSUS,39,117,12098,,,,,
0700000US391171403099999,391171403099999,070,COUNTY-TOWNSHIP-REMAINDER,Chester,CENSUS,39,117,14030,,,,,
0700000US391171829499999,391171829499999,070,COUNTY-TOWNSHIP-REMAINDER,Congress,CENSUS,39,117,18294,,,,,
0700000US391172837899999,391172837899999,070,COUNTY-TOWNSHIP-REMAINDER,Franklin,CENSUS,39,117,28378,,,,,
0700000US391173012899999,391173012899999,070,COUNTY-TOWNSHIP-REMAINDER,Gilead,CENSUS,39,117,30128,,,,,
0700000US391173360099999,391173360099999,070,COUNTY-TOWNSHIP-REMAINDER,Harmony,CENSUS,39,117,33600,,,,,
0700000US391174368099999,391174368099999,070,COUNTY-TOWNSHIP-REMAINDER,Lincoln,CENSUS,39,117,43680,,,,,
0700000US391175622499999,391175622499999,070,COUNTY-TOWNSHIP-REMAINDER,North Bloomfield,CENSUS,39,117,56224,,,,,
0700000US391176198099999,391176198099999,070,COUNTY-TOWNSHIP-REMAINDER,Perry,CENSUS,39,117,61980,,,,,
0700000US391176226099999,391176226099999,070,COUNTY-TOWNSHIP-REMAINDER,Peru,CENSUS,39,117,62260,,,,,
0700000US391177306199999,391177306199999,070,COUNTY-TOWNSHIP-REMAINDER,South Bloomfield,CENSUS,39,117,73061,,,,,
0700000US391177760299999,391177760299999,070,COUNTY-TOWNSHIP-REMAINDER,Troy,CENSUS,39,117,77602,,,,,
0700000US391178150899999,391178150899999,070,COUNTY-TOWNSHIP-REMAINDER,Washington,CENSUS,39,117,81508,,,,,
0700000US391178345499999,391178345499999,070,COUNTY-TOWNSHIP-REMAINDER,Westfield,CENSUS,39,117,83454,,,,,
0700000US391270458499999,391270458499999,070,COUNTY-TOWNSHIP-REMAINDER,Bearfield,CENSUS,39,127,04584,,,,,
0700000US391271565899999,391271565899999,070,COUNTY-TOWNSHIP-REMAINDER,Clayton,CENSUS,39,127,15658,,,,,
0700000US391271635099999,391271635099999,070,COUNTY-TOWNSHIP-REMAINDER,Coal,CENSUS,39,127,16350,,,,,
0700000US391273396499999,391273396499999,070,COUNTY-TOWNSHIP-REMAINDER,Harrison,CENSUS,39,127,33964,,,,,
0700000US391273638699999,391273638699999,070,COUNTY-TOWNSHIP-REMAINDER,Hopewell,CENSUS,39,127,36386,,,,,
0700000US391273796899999,391273796899999,070,COUNTY-TOWNSHIP-REMAINDER,Jackson,CENSUS,39,127,37968,,,,,
0700000US391274655099999,391274655099999,070,COUNTY-TOWNSHIP-REMAINDER,Madison,CENSUS,39,127,46550,,,,,
0700000US391275119899999,391275119899999,070,COUNTY-TOWNSHIP-REMAINDER,Monday Creek,CENSUS,39,127,51198,,,,,
0700000US391275152099999,391275152099999,070,COUNTY-TOWNSHIP-REMAINDER,Monroe,CENSUS,39,127,51520,,,,,
0700000US391276268099999,391276268099999,070,COUNTY-TOWNSHIP-REMAINDER,Pike,CENSUS,39,127,62680,,,,,
0700000US391276336699999,391276336699999,070,COUNTY-TOWNSHIP-REMAINDER,Pleasant,CENSUS,39,127,63366,,,,,
0700000US391276576099999,391276576099999,070,COUNTY-TOWNSHIP-REMAINDER,Reading,CENSUS,39,127,65760,,,,,
0700000US391277022699999,391277022699999,070,COUNTY-TOWNSHIP-REMAINDER,Salt Lick,CENSUS,39,127,70226,,,,,
0700000US391277665999999,391277665999999,070,COUNTY-TOWNSHIP-REMAINDER,Thorn,CENSUS,39,127,76659,,,,,
0700000US391291507799999,391291507799999,070,COUNTY-TOWNSHIP-REMAINDER,Circleville,CENSUS,39,129,15077,,,,,
0700000US391292015699999,391292015699999,070,COUNTY-TOWNSHIP-REMAINDER,Darby,CENSUS,39,129,20156,,,,,
0700000US391292116899999,391292116899999,070,COUNTY-TOWNSHIP-REMAINDER,Deercreek,CENSUS,39,129,21168,,,,,
0700000US391293397899999,391293397899999,070,COUNTY-TOWNSHIP-REMAINDER,Harrison,CENSUS,39,129,33978,,,,,
0700000US391293798299999,391293798299999,070,COUNTY-TOWNSHIP-REMAINDER,Jackson,CENSUS,39,129,37982,,,,,
0700000US391294656499999,391294656499999,070,COUNTY-TOWNSHIP-REMAINDER,Madison,CENSUS,39,129,46564,,,,,
0700000US391295153499999,391295153499999,070,COUNTY-TOWNSHIP-REMAINDER,Monroe,CENSUS,39,129,51534,,,,,
0700000US391295325699999,391295325699999,070,COUNTY-TOWNSHIP-REMAINDER,Muhlenberg,CENSUS,39,129,53256,,,,,
0700000US391296200899999,391296200899999,070,COUNTY-TOWNSHIP-REMAINDER,Perry,CENSUS,39,129,62008,,,,,
0700000US391296248499999,391296248499999,070,COUNTY-TOWNSHIP-REMAINDER,Pickaway,CENSUS,39,129,62484,,,,,
0700000US391297018499999,391297018499999,070,COUNTY-TOWNSHIP-REMAINDER,Saltcreek,CENSUS,39,129,70184,,,,,
0700000US391297087099999,391297087099999,070,COUNTY-TOWNSHIP-REMAINDER,Scioto,CENSUS,39,129,70870,,,,,
0700000US391298059899999,391298059899999,070,COUNTY-TOWNSHIP-REMAINDER,Walnut,CENSUS,39,129,80598,,,,,
0700000US391298155099999,391298155099999,070,COUNTY-TOWNSHIP-REMAINDER,Washington,CENSUS,39,129,81550,,,,,
0700000US391298226499999,391298226499999,070,COUNTY-TOWNSHIP-REMAINDER,Wayne,CENSUS,39,129,82264,,,,,
0700000US391411001699999,391411001699999,070,COUNTY-TOWNSHIP-REMAINDER,Buckskin,CENSUS,39,141,10016,,,,,
